Unnamed: 0,ID,Price,Levy,MakeModel,Prod_year,Category,Leather_interior,Fuel_type,Mileage,Engine_volume,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags
13871,37596022,23521,0,0.06388581210351425,2018,Hatchback,Yes,Petrol,0,2.45760842628651,4,Variator,Front,2-3,Left wheel,Black,12
14678,37779467,13000,0,0.04352029000100695,2003,Microbus,No,Diesel,0,2.2,4,Manual,Rear,4-5,Left wheel,White,4
5381,37784235,31047,0,0.1131493975094821,2011,Jeep,No,Petrol,118023,2.0,4,Tiptronic,Front-Rear,4-5,Left wheel,Silver,12
11655,37812584,40,0,0.0371058973584399,2003,Hatchback,No,Petrol,120000,1.3,4,Variator,Front,4-5,Right-hand drive,Beige,0
8407,37822404,70,0,0.053920484677608835,2015,Sedan,No,Petrol,64000,1.8,6,Tiptronic,Front,4-5,Left wheel,Silver,6
3074,37853257,18817,0,0.03832947336622697,2009,Sedan,Yes,Hybrid,288034,1.8,4,Automatic,Front,4-5,Left wheel,Silver,8
18504,37904919,100,0,0.08998298257980063,2011,Jeep,Yes,Petrol,170000,4.6,8,Tiptronic,Front-Rear,4-5,Left wheel,Black,12
14897,38047689,40,0,0.03832947336622697,2008,Sedan,Yes,Hybrid,130000,1.5,6,Automatic,Front,4-5,Left wheel,Black,6
14775,38061684,10663,1268,0.056752055852045784,2012,Hatchback,No,Hybrid,62000,1.5,4,Variator,Front,4-5,Right-hand drive,Orange,4
6557,38132502,50,0,0.0371058973584399,2012,Sedan,No,Hybrid,80000,1.5,4,Automatic,Front,4-5,Right-hand drive,Green,0
17199,38150576,11133,562,0.041593662940959286,2015,Hatchback,Yes,Petrol,59763,1.4,4,Manual,Front,2-3,Left wheel,Blue,6
12849,38169002,150,0,0.0003893532037726983,1947,Limousine,No,Petrol,165000,2.0,6,Manual,Rear,4-5,Left wheel,White,0
15762,38196506,30,0,0.03832947336622697,2009,Hatchback,Yes,Hybrid,80000,1.5,4,Variator,Front,4-5,Left wheel,Blue,12
1466,38263032,22577,0,0.06872587520558521,2007,Goods wagon,No,Diesel,228000,4.388586475511626,4,Manual,Rear,4-5,Left wheel,White,2
6472,38427452,19800,0,0.16182056187695096,2002,Coupe,Yes,Petrol,213866,3.2,6,Manual,Rear,2-3,Left wheel,Black,10
6897,38606596,29793,0,0.04628882623435035,2004,Limousine,Yes,Petrol,180800,3.5,6,Automatic,Front,4-5,Left wheel,Pink,2
17566,38654026,135,0,0.0003390058067331252,2019,Sedan,No,Petrol,18,1.6,4,Variator,Front,4-5,Left wheel,Black,12
5908,38696086,60,0,0.0371058973584399,2006,Hatchback,No,Petrol,11000,1.3,4,Automatic,Front-Rear,4-5,Right-hand drive,Blue,4
6900,38794452,13799,761,0.03832947336622697,2010,Hatchback,No,Hybrid,182860,1.8,4,Automatic,Front,4-5,Left wheel,Pink,10
12406,38849132,8311,0,0.03832947336622697,2008,Hatchback,No,Hybrid,204839,1.5,4,Automatic,Front,4-5,Left wheel,Silver,0
4792,39223518,9408,0,0.03146376665659719,2005,Jeep,Yes,Petrol,102000,2.3,4,Manual,Rear,4-5,Left wheel,Silver,2
2620,39301267,80,0,0.02584456080287316,2000,Jeep,No,Petrol,1000,1.8,4,Automatic,Front-Rear,4-5,Left wheel,White,2
11990,39385874,27582,0,0.08548205954418822,2008,Microbus,No,Diesel,300000,3.861956098450231,4,Automatic,Rear,2-3,Left wheel,White,2
12767,39491579,100,0,0.054045749001443294,2004,Jeep,Yes,Petrol,15000,3.2,6,Automatic,Front-Rear,4-5,Left wheel,White,6
3894,39531503,38574,0,0.12199063538415063,2010,Sedan,Yes,Diesel,155000,5.26630377061395,6,Tiptronic,Rear,4-5,Left wheel,Black,12
12622,39636496,2600,0,0.1007622931561105,2002,Sedan,No,Petrol,205609,1.5,4,Automatic,Front,4-5,Right-hand drive,Silver,6
2888,39669828,14900,530,0.03868311348303293,2013,Sedan,No,Petrol,37000,1.6,4,Automatic,Front,4-5,Left wheel,White,8
8420,39670229,149,0,0.14771983351794046,2009,Sedan,Yes,Petrol,90000,5.5,8,Tiptronic,Rear,4-5,Left wheel,Black,12
14489,39689487,23521,1083,0.03738720504816568,2013,Coupe,No,Petrol,156192,3.6,2,Manual,Rear,4-5,Left wheel,Blue,12
3625,39691194,60,0,0.029102238780921694,2002,Sedan,No,Petrol,100000,1.3,4,Automatic,Front,4-5,Left wheel,Silver,2
9474,39692498,250,0,0.14130691773235324,2015,Jeep,No,Diesel,80000,3.0,4,Automatic,Front-Rear,4-5,Left wheel,Black,8
1501,39804002,14000,0,0.03738720504816568,2010,Coupe,No,Petrol,0,5.7,8,Manual,Front-Rear,2-3,Left wheel,Black,8
11155,39836483,72130,609,0.09846064511798074,2018,Sedan,No,Hybrid,27000,2.5,4,Tiptronic,Front,4-5,Left wheel,Black,12
1970,39854899,114468,915,0.19628939683818347,2014,Jeep,Yes,Diesel,126000,5.26630377061395,6,Automatic,Front-Rear,4-5,Left wheel,White,12
13265,39856789,144261,0,0.48409693552176686,2017,Coupe,Yes,Petrol,17000,5.26630377061395,6,Tiptronic,Rear,2-3,Left wheel,Orange,12
10490,39864330,10506,382,0.04842533481019032,2014,Sedan,Yes,Hybrid,89000,2.4,4,Automatic,Front,4-5,Left wheel,Silver,10
8831,39896013,20385,640,0.030902493874400028,2013,Jeep,No,Hybrid,140968,2.0,4,Tiptronic,Front-Rear,4-5,Left wheel,Green,12
16958,39896337,70,0,0.03832947336622697,2008,Sedan,No,Hybrid,150000,1.6,4,Automatic,Front,4-5,Left wheel,Red,8
3256,39922764,4704,0,0.02541033128587252,2005,Jeep,Yes,Petrol,145000,3.5,6,Automatic,Front-Rear,4-5,Left wheel,White,4
4641,39936511,60,0,0.044243010103044336,2006,Minivan,No,Petrol,145000,3.0,6,Automatic,Front,4-5,Right-hand drive,White,8
19229,39977395,50,0,0.03832947336622697,2008,Hatchback,No,Hybrid,150000,1.5,4,Automatic,Front,4-5,Left wheel,Silver,6
2295,39981079,45473,0,0.08165528815493572,2008,Microbus,No,Diesel,190000,3.861956098450231,4,Tiptronic,Rear,4-5,Left wheel,Silver,2
8486,40047055,40,0,0.0371058973584399,2006,Hatchback,Yes,Petrol,11111111,1.3,4,Variator,Front,4-5,Right-hand drive,White,4
12714,40130839,5331,0,0.01777934414124123,2000,Hatchback,No,Petrol,186000,1.5,4,Automatic,Front-Rear,4-5,Right-hand drive,White,2
6814,40132311,6272,1268,0.0371058973584399,2012,Hatchback,Yes,Hybrid,141302,1.5,4,Variator,Front,4-5,Right-hand drive,Sky blue,2
7375,40132377,23521,1083,0.07883395428456348,2013,Coupe,No,Petrol,155253,3.6,6,Manual,Rear,2-3,Left wheel,Black,12
17395,40164242,30,0,0.03832947336622697,2008,Hatchback,No,Hybrid,100000,1.5,4,Variator,Front,4-5,Left wheel,White,8
12517,40194711,70,0,0.053920484677608835,2014,Sedan,Yes,Petrol,50000,1.8,6,Tiptronic,Front,4-5,Left wheel,Brown,8
18936,40219972,40,0,0.02166136340751183,2008,Hatchback,No,Petrol,100000,1.5,4,Automatic,Front-Rear,4-5,Right-hand drive,Silver,4
15050,40220601,110,0,0.05886698217702145,2008,Jeep,Yes,Petrol,121121,3.0,6,Automatic,Front-Rear,4-5,Left wheel,Black,10
17454,40379701,30800,0,0.1252592890947538,2009,Hatchback,Yes,Diesel,282586,3.0,6,Automatic,Rear,4-5,Left wheel,Silver,10
11792,40423642,12544,0,0.04214745074346323,2007,Sedan,No,Hybrid,0,2.4,4,Variator,Front,4-5,Left wheel,Grey,8
12420,40471256,114468,915,0.15311888698687612,2014,Jeep,Yes,Diesel,126000,5.26630377061395,6,Automatic,Front-Rear,4-5,Left wheel,White,12
14236,40475067,14500,0,0.050495082737555805,2004,Jeep,Yes,Petrol,315430,4.5,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
12219,40484138,17249,0,0.05254509448528178,2014,Hatchback,Yes,Hybrid,69000,1.5,5,Automatic,Front,4-5,Right-hand drive,White,12
481,40489113,300,0,0.14130691773235324,2019,Jeep,Yes,Petrol,120,2.7,4,Automatic,Front-Rear,4-5,Left wheel,White,10
16975,40492861,10663,658,0.021415600980095997,2009,Hatchback,No,Hybrid,137000,1.3,4,Automatic,Front,4-5,Left wheel,Grey,12
9717,40533401,53314,0,0.04024549390796496,2014,Sedan,Yes,Diesel,205000,2.8086953443274405,4,Tiptronic,Rear,4-5,Left wheel,Blue,6
15700,40570099,50,0,0.030787433289698924,2007,Minivan,No,Petrol,250000,2.0,4,Tiptronic,Front,4-5,Right-hand drive,White,2
887,40585671,80,0,0.04842533481019032,2013,Sedan,No,Petrol,83000,2.4,4,Tiptronic,Front,4-5,Left wheel,Silver,8
534,40642395,1900,0,0.01202128016648206,2001,Minivan,No,Petrol,11111,2.2,5,Automatic,Front,4-5,Left wheel,Blue,6
11537,40648715,103178,0,0.3462021280166482,2015,Jeep,Yes,Petrol,82500,5.26630377061395,6,Tiptronic,Front-Rear,4-5,Left wheel,Grey,12
12233,40657731,4391,0,0.011710804551404693,1998,Sedan,Yes,Petrol,250000,2.0,4,Manual,Rear,4-5,Left wheel,Black,2
18598,40663470,50178,0,0.17093948242875842,2012,Coupe,Yes,Petrol,73600,5.26630377061395,6,Automatic,Rear,2-3,Left wheel,Black,12
2908,40669939,35,0,0.056752055852045784,2013,Hatchback,No,Hybrid,240000,1.3,4,Variator,Front,4-5,Right-hand drive,Silver,4
17391,40680655,50,0,0.0371058973584399,2007,Sedan,Yes,Petrol,10000,1.3,4,Variator,Front,4-5,Right-hand drive,Blue,4
15097,40729497,70,0,0.06170187627966301,2006,Sedan,Yes,Petrol,100000,3.0,6,Automatic,Rear,4-5,Left wheel,Black,5
18374,40730541,30,0,0.0371058973584399,2005,Hatchback,No,Petrol,178000,1.3,4,Automatic,Front,4-5,Right-hand drive,Black,5
6531,40750321,13000,0,0.03825428791998121,2004,Jeep,Yes,Petrol,250000,4.2,8,Automatic,Front-Rear,4-5,Left wheel,Beige,0
3638,40754201,21012,831,0.06409727117108045,2018,Sedan,Yes,Petrol,20549,1.5,4,Automatic,Front,4-5,Left wheel,Grey,10
17319,40771720,80,0,0.06323700198033096,2012,Minivan,No,Petrol,150000,3.3,4,Automatic,Front,4-5,Left wheel,Brown,4
7469,40784381,25089,880,0.08356996609941933,2018,Jeep,No,Petrol,4363,1.6,4,Automatic,Front,4-5,Left wheel,Grey,0
9555,40808507,26657,0,0.08935991675897023,2017,Sedan,No,Petrol,102569,2.4,4,Automatic,Front,4-5,Left wheel,Silver,0
14345,41029396,60,0,0.019891920921021714,2005,Minivan,No,Petrol,232000,2.0,4,Automatic,Front-Rear,4-5,Right-hand drive,Golden,4
17817,41078749,6272,503,0.04725438861477528,2012,Sedan,Yes,Hybrid,141302,1.5,4,Variator,Front,4-5,Left wheel,Sky blue,12
13723,41080762,54882,0,0.10903732420367201,2011,Jeep,Yes,Petrol,104000,5.26630377061395,6,Tiptronic,Front-Rear,4-5,Left wheel,Black,12
8891,41096232,58018,0,0.19935890981102944,2016,Jeep,Yes,Hybrid,53000,2.5,4,Tiptronic,Front-Rear,4-5,Left wheel,Blue,12
8910,41177629,103491,1104,0.3472527103682073,2015,Sedan,Yes,Petrol,45916,5.26630377061395,6,Tiptronic,Front-Rear,4-5,Left wheel,White,12
885,41195623,32929,0,0.1137616218574833,2007,Jeep,No,Diesel,135000,2.5,4,Manual,Front-Rear,4-5,Left wheel,White,2
7116,41217940,40,0,0.0371058973584399,2003,Hatchback,No,Petrol,150000,1.5,4,Automatic,Front,4-5,Right-hand drive,Grey,6
6504,41218089,600,0,0.22784929345819488,2016,Jeep,Yes,Petrol,43000,4.5,8,Automatic,Front-Rear,4-5,Left wheel,Beige,0
10769,41218146,40,0,0.0371058973584399,2003,Hatchback,No,Petrol,140000,1.3,4,Automatic,Front,4-5,Right-hand drive,Grey,0
17015,41218257,50,0,0.03832947336622697,2009,Hatchback,Yes,Hybrid,170000,1.5,4,Automatic,Front,4-5,Left wheel,Black,0
14903,41218355,50,0,0.021415600980095997,2011,Sedan,No,Hybrid,95000,1.3,4,Automatic,Front,4-5,Left wheel,Carnelian red,0
13330,41228647,89379,0,0.19199140737757192,2015,Jeep,Yes,Petrol,66000,5.26630377061395,12,Tiptronic,Front-Rear,4-5,Left wheel,Black,10
6815,41244276,19444,0,0.05602658342563689,2005,Sedan,Yes,Petrol,220000,4.4,8,Tiptronic,Rear,4-5,Left wheel,White,10
7645,41246840,7370,0,0.0371058973584399,2004,Hatchback,No,Petrol,136000,1.3,4,Automatic,Front,4-5,Right-hand drive,Sky blue,5
7260,41249712,70,0,0.053920484677608835,2013,Sedan,Yes,Petrol,120000,1.8,4,Automatic,Front,4-5,Left wheel,Carnelian red,8
7470,41337510,40,0,0.0371058973584399,2005,Hatchback,No,Petrol,150000,1.5,4,Automatic,Front,4-5,Right-hand drive,Grey,4
3577,41340887,13799,0,0.021415600980095997,2010,Hatchback,No,Hybrid,112000,1.3,4,Automatic,Front,4-5,Left wheel,Silver,4
12749,41349011,17249,0,0.028926257845802706,2013,Hatchback,No,Hybrid,110000,1.5,4,Automatic,Front,4-5,Left wheel,Silver,12
8471,41378450,17562,1185,0.02749374014030141,2009,Jeep,No,Hybrid,143000,2.5,4,Automatic,Front-Rear,4-5,Left wheel,Black,12
2509,41388432,5950,0,0.0545332460645118,2000,Sedan,Yes,Diesel,289350,2.2,4,Automatic,Rear,4-5,Left wheel,Green,6
11827,41408866,64290,0,0.17080633034605444,2010,Sedan,Yes,Petrol,192000,3.6,6,Tiptronic,Rear,4-5,Left wheel,Black,12
13899,41477733,25,0,0.0371058973584399,2006,Hatchback,No,Petrol,168000,1.3,4,Automatic,Front,4-5,Right-hand drive,White,4
7502,41494638,90,0,0.053920484677608835,2013,Sedan,Yes,Petrol,100000,1.8,6,Automatic,Front,4-5,Left wheel,Golden,8
9409,41496435,25,0,0.0371058973584399,2003,Hatchback,No,Petrol,189000,1.5,4,Tiptronic,Front,4-5,Right-hand drive,Blue,4
14476,41505994,29166,0,0.09778135803712282,2018,Hatchback,No,Petrol,42000,2.0,4,Manual,Front-Rear,4-5,Left wheel,Red,6
4990,41617599,13328,645,0.03832947336622697,2011,Hatchback,No,Hybrid,103000,1.8,4,Automatic,Front,4-5,Left wheel,Golden,0
2840,41625321,5300,0,0.05289074614842412,2007,Sedan,Yes,Petrol,1000,5.26630377061395,6,Automatic,Rear,4-5,Left wheel,Silver,3
13679,41644107,50,0,0.03832947336622697,2009,Hatchback,Yes,Hybrid,200000,1.5,6,Automatic,Front-Rear,4-5,Left wheel,Brown,4
773,41644611,11604,642,0.04099003121538616,2012,Sedan,No,Petrol,68000,2.0,4,Automatic,Front,4-5,Left wheel,White,8
18635,41645002,11290,0,0.021415600980095997,2009,Sedan,No,Hybrid,132450,1.3,4,Automatic,Front,4-5,Right-hand drive,Black,8
10080,41645702,42024,0,0.03832947336622697,2016,Hatchback,No,Petrol,83000,1.8,4,Automatic,Front,4-5,Left wheel,Grey,12
18138,41647016,23521,629,0.03697257745107911,2015,Jeep,No,Petrol,101717,2.8086953443274405,4,Manual,Front,4-5,Left wheel,Silver,12
16219,41653407,15681,584,0.04761695700332293,2014,Sedan,Yes,Petrol,64000,3.1597822623683705,4,Automatic,Front,4-5,Left wheel,White,0
6313,41672497,45,0,0.0371058973584399,2007,Hatchback,No,Petrol,98000,1.3,4,Automatic,Front,4-5,Right-hand drive,Black,4
12628,41675344,14113,0,0.041593662940959286,2012,Coupe,Yes,Petrol,89000,1.4,4,Tiptronic,Front,2-3,Left wheel,Red,10
219,41704944,19130,2148,0.14962266304165409,2010,Sedan,Yes,Petrol,157000,5.5,4,Automatic,Front,4-5,Left wheel,Grey,10
11708,41705081,16151,586,0.05748518108280469,2012,Hatchback,No,Hybrid,144000,1.8,4,Automatic,Front,4-5,Left wheel,White,0
7596,41710029,150,0,0.0003893532037726983,2014,Microbus,Yes,Diesel,150000,4.739673393552556,5,Manual,Rear,5,Left wheel,Silver,2
15613,41720592,200,0,0.0004850132581478871,1939,Limousine,Yes,Petrol,169000,2.2,4,Manual,Rear,4-5,Left wheel,White,0
1351,41724743,50,0,0.056752055852045784,2014,Sedan,No,Hybrid,100000,1.5,4,Automatic,Rear,4-5,Right-hand drive,Black,0
1518,41746804,4200,0,0.02990108414728292,2001,Sedan,No,Petrol,307651,2.0,4,Manual,Rear,4-5,Right-hand drive,Blue,6
8520,41751996,42334,0,0.141979659651596,2011,Sedan,Yes,Petrol,79000,2.8,6,Tiptronic,Front-Rear,4-5,Left wheel,Black,8
3354,41767828,16935,0,0.03832947336622697,2009,Hatchback,No,Hybrid,124000,1.8,4,Automatic,Front,4-5,Left wheel,Black,6
9990,41770767,11917,0,0.04547447386970093,2004,Jeep,Yes,CNG,233600,3.5,6,Variator,Front-Rear,4-5,Left wheel,Silver,6
13822,41770767,11917,0,0.04547447386970093,2004,Jeep,Yes,CNG,233600,3.5,6,Variator,Front-Rear,4-5,Left wheel,Silver,6
4726,41792927,10036,0,0.051465109253851574,2004,Sedan,Yes,Petrol,118000,2.2,8,Tiptronic,Front,4-5,Right-hand drive,Silver,5
17421,41853514,32929,0,0.1104118417077837,2011,Sedan,Yes,Petrol,170000,3.1597822623683705,4,Tiptronic,Rear,4-5,Left wheel,Beige,12
3961,41856770,17500,0,0.05250078877588695,2011,Sedan,No,Hybrid,0,2.4,4,Automatic,Front,4-5,Left wheel,Black,12
10802,41858253,18817,0,0.06304501057295338,2013,Hatchback,Yes,Petrol,85000,2.45760842628651,4,Tiptronic,Front,4-5,Right-hand drive,Black,12
17879,41860792,28225,0,0.05250078877588695,2014,Sedan,Yes,Hybrid,43000,2.4,6,Automatic,Front,4-5,Left wheel,White,4
5803,41883006,20385,0,0.0329742556976471,2014,Sedan,No,Petrol,148800,2.5,4,Tiptronic,Front,4-5,Left wheel,Black,6
14732,41884800,21639,0,0.07251703420266506,2008,Hatchback,Yes,Diesel,144000,3.5108691804093004,4,Manual,Rear,4-5,Left wheel,Black,10
3371,41885339,70,0,0.053920484677608835,2015,Sedan,No,Petrol,96000,1.8,4,Tiptronic,Front,4-5,Left wheel,Grey,8
11726,41911644,7840,1111,0.0371058973584399,2012,Hatchback,Yes,Hybrid,59000,1.3,4,Variator,Front,4-5,Right-hand drive,Black,4
672,41921968,2300,0,0.034470446077937776,2006,Hatchback,No,Petrol,11111,1.6,4,Automatic,Front,4-5,Right-hand drive,Grey,6
16827,41932285,7500,1024,0.03668247574933709,2010,Sedan,Yes,Petrol,104000,2.5,4,Automatic,Front,4-5,Left wheel,Silver,8
12081,41957882,83107,0,0.21251804115060585,2014,Jeep,Yes,Petrol,95000,4.4,8,Tiptronic,Front-Rear,4-5,Left wheel,Black,12
15620,41962293,37633,0,0.27699040042963113,2007,Coupe,Yes,Petrol,187500,5.0,10,Tiptronic,Rear,2-3,Left wheel,Black,12
3208,41973503,8467,0,0.019423186654583292,2004,Universal,No,Diesel,0,2.9842388033479055,4,Manual,Front,4-5,Left wheel,Blue,4
15486,41976837,90006,0,0.05886698217702145,2015,Jeep,Yes,Diesel,31100,5.26630377061395,6,Tiptronic,Front-Rear,4-5,Left wheel,White,8
8405,42008617,50,0,0.056752055852045784,2014,Sedan,No,Hybrid,111000,1.5,4,Automatic,Rear,4-5,Right-hand drive,Black,0
2599,42022121,408,0,0.3181838015641258,2010,Jeep,Yes,Petrol,174000,5.7,8,Tiptronic,Front-Rear,4-5,Left wheel,White,12
15675,42032006,50,0,0.023148256301815863,2003,Coupe,No,Petrol,220000,1.8,4,Tiptronic,Rear,2-3,Right-hand drive,Silver,8
6428,42039212,45160,0,0.13339287752156545,2014,Jeep,Yes,Diesel,69000,2.0,4,Tiptronic,Front-Rear,4-5,Left wheel,Silver,10
10271,42062222,399,0,0.14419158862820125,2005,Jeep,Yes,Petrol,111111,5.5,8,Tiptronic,Front-Rear,4-5,Left wheel,Silver,8
18892,42078213,120,0,0.07354133521296949,2011,Minivan,Yes,Diesel,176000,3.861956098450231,4,Manual,Rear,4-5,Left wheel,Blue,2
9914,42083016,13500,761,0.03832947336622697,2010,Sedan,No,Hybrid,141000,1.8,4,Tiptronic,Front,4-5,Left wheel,Red,8
17587,42094483,23678,765,0.07936092370691102,2015,Hatchback,Yes,Petrol,20063,2.0,4,Manual,Front,4-5,Left wheel,Red,8
